"","match_api_id","trailing5_home","trailing5_away","h2h","trailing10_home","trailing10_away","home_bet_avg","away_bet_avg","tie_bet_avg","bet_avg_winner","bet_vote"
"14187",1028590,0.4,1,0.5,0.3,0.666666666667,2.6,2.45555555556,3.43888888889,"away","away"
"14188",1028591,0.2,0.75,0.5,0.4,0.625,3.02777777778,2.16111111111,3.40555555556,"away","away"
"14189",1028592,1,0.25,1,0.833333333333,0.285714285714,1.12444444444,18,7.14444444444,"home","home"
"14190",1028593,0.2,0.5,0.6,0.375,0.8,5.07222222222,1.57777777778,3.85555555556,"away","away"
"14191",1028594,1,0.6,0.666666666667,0.888888888889,0.4,1.25333333333,9.83333333333,5.31666666667,"home","home"
"14192",1028595,0.25,0.2,0.25,0.571428571429,0.3,1.39222222222,6.94444444444,4.41555555556,"home","home"
"14193",1028596,1,0.75,1,1,0.571428571429,1.22888888889,10.8333333333,5.52777777778,"home","home"
"14194",1028597,0.25,1,0,0.25,1,8.77777777778,1.30111111111,4.95,"away","away"
"14195",1028598,0.4,0.4,0.25,0.3,0.3,1.66555555556,4.77555555556,3.6,"home","home"
"14196",1028599,1,0,1,0.833333333333,0.444444444444,1.37333333333,7.44444444444,4.42222222222,"home","home"
"14197",1028600,0.6,1,0,0.428571428571,0.833333333333,3.98333333333,1.80888888889,3.53333333333,"away","away"
"14198",1028601,0.333333333333,0.6,1,0.6,0.555555555556,1.16555555556,14.3888888889,6.27777777778,"home","home"
"14199",1028602,0.4,0.4,0.6,0.4,0.444444444444,2.1,3.18666666667,3.35555555556,"home","home"
"14200",1028603,0.666666666667,0.25,0,0.625,0.428571428571,2.06666666667,3.24222222222,3.43888888889,"home","home"
"14201",1028604,0.666666666667,0.25,1,0.571428571429,0.142857142857,1.16333333333,13.6666666667,6.61111111111,"home","home"
"14202",1028605,0.333333333333,0.8,1,0.142857142857,0.888888888889,9.83333333333,1.27888888889,4.94444444444,"away","away"
"14203",1028606,1,0.25,0.666666666667,1,0.5,1.28888888889,9.38888888889,5,"home","home"
"14204",1028607,0.75,1,0.4,0.555555555556,1,2.57222222222,2.51666666667,3.37222222222,"away","home"
"14205",1028608,0.25,0.25,0.5,0.125,0.222222222222,2.11666666667,3.19222222222,3.36666666667,"home","home"
"14206",1028609,0.4,0.5,0.5,0.4,0.428571428571,2.37222222222,2.78666666667,3.32777777778,"home","home"
"14207",1028610,1,0.666666666667,1,1,0.625,1.29777777778,8.66666666667,5,"home","home"
"14208",1028611,0,0.5,0,0.375,0.5,3.29777777778,2.05555555556,3.4,"away","away"
"14209",1028612,0.333333333333,0.25,0,0.142857142857,0.444444444444,3.17555555556,2.11666666667,3.38888888889,"away","away"
"14210",1028613,0.4,0.5,0,0.3,0.6,5.86111111111,1.51333333333,4.01666666667,"away","away"
"14211",1028614,1,0.5,1,0.8,0.5,1.24,10.5555555556,5.61111111111,"home","home"
"14212",1028615,0.25,0.25,0.333333333333,0.428571428571,0.125,1.27,10.3333333333,5.05,"home","home"
"14213",1028616,0.666666666667,0.4,0.75,0.625,0.2,1.57222222222,5.42222222222,3.75,"home","home"
"14214",1028617,0.333333333333,0.666666666667,0.4,0.375,0.625,2.17,3.03333333333,3.42222222222,"home","home"
"14215",1028618,0.4,0.4,0.5,0.333333333333,0.5,2.54,2.53888888889,3.37222222222,"away","home"
"14216",1028619,0.666666666667,0.333333333333,1,0.6,0.142857142857,1.08444444444,23.6666666667,8.66666666667,"home","home"
"14217",1028620,0.5,1,0.4,0.555555555556,1,3.41666666667,2.01111111111,3.4,"away","away"
"14218",1028621,0.333333333333,0,0.5,0.571428571429,0.25,1.58666666667,5.44444444444,3.66666666667,"home","home"
"14219",1028622,0.25,1,0.333333333333,0.375,0.75,4.25111111111,1.75444444444,3.58888888889,"away","away"
"14220",1028623,1,1,0,1,1,3.05555555556,2.17222222222,3.42222222222,"away","away"
"14221",1028624,0.333333333333,0.25,0.2,0.5,0.571428571429,2.48444444444,2.58333333333,3.35555555556,"home","home"
"14222",1028625,1,0.5,1,1,0.222222222222,1.16111111111,15.5,6.38888888889,"home","home"
"14223",1028626,0.75,0.2,0.75,0.875,0.222222222222,1.12222222222,18.7222222222,7.22222222222,"home","home"
"14224",1028627,0.5,1,0.5,0.166666666667,1,5.83333333333,1.48666666667,4.15111111111,"away","away"
"14225",1028628,0.75,0.666666666667,0.4,0.857142857143,0.625,1.13777777778,16.8888888889,6.94444444444,"home","home"
"14226",1028629,0.25,0.6,0,0.25,0.555555555556,2.95555555556,2.19444444444,3.40555555556,"away","away"
"14227",1028630,0,0.75,0,0.125,0.6,7.25,1.38777777778,4.39555555556,"away","away"
"14228",1028631,0,0.6,0,0.111111111111,0.5,4.01444444444,1.78666666667,3.59444444444,"away","away"
"14229",1028632,0.5,0.666666666667,0.5,0.714285714286,0.714285714286,2.00222222222,3.44444444444,3.40555555556,"home","home"
